b'id',b'key',b'value',b'type' 
b'4917533022',b'street:type',b'Street',b'addr'
b'4917533023',b'name',b'Charles Shoes',b'regular'
b'4917533023',b'shop',b'shoes',b'regular'
b'4917533023',b'website',b'http://www.charlesshoes.com/',b'regular'
b'4917533023',b'full',b'867 Higuera Street',b'addr'
b'4917533023',b'street',b'Higuera Street',b'addr'
b'4917533023',b'housenumber',b'867',b'addr'
b'4917533023',b'street:type',b'Street',b'addr'
b'4919490698',b'name',b'Garrett Orthodontics',b'regular'
b'4919490698',b'amenity',b'dentist',b'regular'
b'4919490698',b'full',b'1312 Garden Street',b'addr'
b'4919490698',b'street',b'Garden Street',b'addr'
b'4919490698',b'housenumber',b'1312',b'addr'
b'4919490698',b'street:type',b'Street',b'addr'
b'4919512925',b'name',b'Novo Restaurant & Lounge',b'regular'
b'4919512925',b'amenity',b'restaurant',b'regular'
b'4919512925',b'cuisine',b'international',b'regular'
b'4919512925',b'website',b'http://www.novorestaurant.com/',b'regular'
b'4919512925',b'full',b'726 Higuera Street',b'addr'
b'4919512925',b'street',b'Higuera Street',b'addr'
b'4919512925',b'housenumber',b'726',b'addr'
b'4919512925',b'street:type',b'Street',b'addr'
b'4919512926',b'name',b'Shift Hair',b'regular'
b'4919512926',b'shop',b'beauty',b'regular'
b'4919512926',b'website',b'http://www.shifthair.com/',b'regular'
b'4919512926',b'full',b'1050 Broad Street',b'addr'
b'4919512926',b'street',b'Broad Street',b'addr'
b'4919512926',b'housenumber',b'1050',b'addr'
b'4919512926',b'street:type',b'Street',b'addr'
b'4919512927',b'name',b'Metro Brewing Company',b'regular'
b'4919512927',b'craft',b'brewery',b'regular'
b'4919512927',b'amenity',b'bar',b'regular'
b'4919512927',b'website',b'http://www.metrobrewco.com/index.html',b'regular'
b'4919512927',b'full',b'1040 Broad Street',b'addr'
b'4919512927',b'street',b'Broad Street',b'addr'
b'4919512927',b'outdoor_seating',b'yes',b'regular'
b'4919512927',b'housenumber',b'1040',b'addr'
b'4919512927',b'street:type',b'Street',b'addr'
b'4919526689',b'name',b'Andersen Commercial Real Estate Servies',b'regular'
b'4919526689',b'office',b'estate_agent',b'regular'
b'4919526690',b'name',b'Old Mission School',b'regular'
b'4919526690',b'amenity',b'school',b'regular'
b'4919526691',b'name',b'Mission San Luis Obispo de Tolosa',b'regular'
b'4919526691',b'amenity',b'place_of_worship',b'regular'
b'4919526691',b'religion',b'christian',b'regular'
b'4919526691',b'denomination',b'catholic',b'regular'
b'4919598931',b'name',b'The Gold Concept Jewelry & Design Studio',b'regular'
b'4919598931',b'shop',b'jewelry',b'regular'
b'4919598931',b'website',b'http://thegoldconcept.com/',b'regular'
b'4919598931',b'full',b'740 Higuera Street',b'addr'
b'4919598931',b'street',b'Higuera Street',b'addr'
b'4919598931',b'housenumber',b'740',b'addr'
b'4919598931',b'street:name',b'Higuera',b'addr'
b'4919598931',b'street:type',b'Street',b'addr'
b'4919598932',b'name',b'Blackwater',b'regular'
b'4919598932',b'shop',b'clothes',b'regular'
b'4919598932',b'website',b'https://shopblackwater.com/',b'regular'
b'4919598932',b'full',b'778 Higuera Street',b'addr'
b'4919598932',b'street',b'Higuera Street',b'addr'
b'4919598932',b'housenumber',b'778',b'addr'
b'4919598932',b'street:name',b'Higuera',b'addr'
b'4919598932',b'street:type',b'Street',b'addr'
b'4919598933',b'name',b'Renaissance Salon & Boutique',b'regular'
b'4919598933',b'shop',b'beauty',b'regular'
b'4919598933',b'website',b'http://www.renaissanceslo.com/',b'regular'
b'4919598933',b'full',b'778 Higuera Street',b'addr'
b'4919598933',b'street',b'Higuera Street',b'addr'
b'4919598933',b'housenumber',b'778',b'addr'
b'4919598933',b'street:name',b'Higuera',b'addr'
b'4919598933',b'street:type',b'Street',b'addr'
b'4919598934',b'name',b'Cowboy Cookie & Ice Cream',b'regular'
b'4919598934',b'amenity',b'ice_cream',b'regular'
b'4919598934',b'website',b'http://cowboycookie.net/',b'regular'
b'4919598934',b'full',b'778 Higuera Street',b'addr'
b'4919598934',b'unit',b'A',b'addr'
b'4919598934',b'street',b'Higuera Street',b'addr'
b'4919598934',b'housenumber',b'778',b'addr'
b'4919598934',b'street:name',b'Higuera',b'addr'
b'4919598934',b'street:type',b'Street',b'addr'
b'4919598935',b'name',b'Hempshak',b'regular'
b'4919598935',b'shop',b'clothes',b'regular'
b'4919598935',b'full',b'778 Higuera Street',b'addr'
b'4919598935',b'street',b'Higuera Street',b'addr'
b'4919598935',b'housenumber',b'778',b'addr'
b'4919598935',b'street:name',b'Higuera',b'addr'
b'4919598935',b'street:type',b'Street',b'addr'
b'4919598936',b'name',b'Bliss Cafe',b'regular'
b'4919598936',b'amenity',b'restaurant',b'regular'
b'4919598936',b'cuisine',b'vegetarian',b'regular'
b'4919598936',b'website',b'https://www.blisscafeslo.com/',b'regular'
b'4919598936',b'full',b'778 Higuera Street',b'addr'
b'4919598936',b'street',b'Higuera Street',b'addr'
b'4919598936',b'outdoor_seating',b'yes',b'regular'
b'4919598936',b'housenumber',b'778',b'addr'
b'4919598936',b'street:type',b'Street',b'addr'
b'4919598937',b'name',b'Luna Red',b'regular'
b'4919598937',b'amenity',b'restaurant',b'regular'
b'4919598937',b'cuisine',b'tapas',b'regular'
b'4919598937',b'website',b'http://www.lunaredslo.com/',b'regular'
b'4919598937',b'full',b'1023 Chorro Street',b'addr'
b'4919598937',b'street',b'Chorro Street',b'addr'
b'4919598937',b'outdoor_seating',b'yes',b'regular'
b'4919598937',b'housenumber',b'1023',b'addr'
b'4919598937',b'street:type',b'Street',b'addr'
b'4919660863',b'name',b'Urban Outfitters',b'regular'
b'4919660863',b'shop',b'clothes',b'regular'
b'4919660863',b'full',b'962 Monterey Street',b'addr'
b'4919660863',b'street',b'Monterey Street',b'addr'
b'4919660863',b'housenumber',b'962',b'addr'
b'4919660863',b'street:type',b'Street',b'addr'
b'4919660864',b'name',b'Ecobambino',b'regular'
b'4919660864',b'shop',b'clothes',b'regular'
b'4919660864',b'website',b'https://www.shopecobambino.com/',b'regular'
b'4919660864',b'full',"b'863 Monterey Street San Luis Obispo, CA 93401 US'",b'addr'
b'4919660864',b'street',b'Monterey Street',b'addr'
b'4919660864',b'housenumber',b'863',b'addr'
b'4919660864',b'street:name',b'Monterey',b'addr'
b'4919660864',b'street:type',b'Street',b'addr'
b'4919700736',b'name',b'Phoenix Books',b'regular'
b'4919700736',b'shop',b'books',b'regular'
b'4919700736',b'full',"b'986 Monterey Street, San Luis Obispo, CA 93401'",b'addr'
b'4919700736',b'street',b'Monterey Street',b'addr'
b'4919700736',b'housenumber',b'986',b'addr'
b'4919700736',b'street:type',b'Street',b'addr'
b'4919700737',b'name',b'Humankind Fair Trade',b'regular'
b'4919700737',b'shop',b'gift',b'regular'
b'4919700737',b'website',b'http://www.humankindslo.org/',b'regular'
b'4919700737',b'full',"b'982 Monterey Street, San Luis Obispo, CA 93401'",b'addr'
b'4919700737',b'street',b'Monterey Street',b'addr'
b'4919700737',b'housenumber',b'982',b'addr'
b'4919700737',b'street:type',b'Street',b'addr'
b'4919700738',b'name',b'San Luis Obispo Library',b'regular'
b'4919700738',b'amenity',b'library',b'regular'
b'4919700738',b'website',b'http://www.slolibrary.org/index.php/about/locations/slo-library',b'regular'
b'4919700738',b'full',"b'995 Palm Street, San Luis Obispo, CA 93403'",b'addr'
b'4919700738',b'street',b'Palm Street',b'addr'
b'4919700738',b'housenumber',b'995',b'addr'
b'4919700738',b'street:type',b'Street',b'addr'
b'4919723161',b'name',b'San Luis Obispo County Department of Planning and Building',b'regular'
b'4919723161',b'office',b'government',b'regular'
b'4919723161',b'website',b'http://www.slocounty.ca.gov/Page775.aspx',b'regular'
b'4919723161',b'full',b'976 Osos',b'addr'
b'4919723161',b'housenumber',b'976',b'addr'
b'4919723161',b'street:name',b'Osos',b'addr'
b'4919723162',b'name',b'Buona Tavola',b'regular'
b'4919723162',b'amenity',b'restaurant',b'regular'
b'4919723162',b'cuisine',b'italian',b'regular'
b'4919723162',b'website',b'http://btslo.com/',b'regular'
b'4919723162',b'full',"b'1037 Monterey Street, San Luis Obispo, CA 93401'",b'addr'
b'4919723162',b'street',b'Monterey Street',b'addr'
b'4919723162',b'housenumber',b'1037',b'addr'
b'4919723162',b'street:type',b'Street',b'addr'
b'4919723163',b'name',b'Fremont Theatre',b'regular'
b'4919723163',b'amenity',b'cinema',b'regular'
b'4919723163',b'website',b'http://fremont.themovieexperience.com/',b'regular'
b'4919723163',b'full',"b'1035 Monterey Street, San Luis Obispo, CA 93401'",b'addr'
b'4919723163',b'street',b'Monterey Street',b'addr'
b'4919723163',b'housenumber',b'1035',b'addr'
b'4919723163',b'street:type',b'Street',b'addr'
b'4919754527',b'name',b'Mission San Luis Obispo de Tolosa',b'regular'
b'4919754527',b'full',"b'751 Palm Street San Luis Obispo, CA 93401 US'",b'addr'
b'4919754527',b'housenumber',b'751',b'addr'
b'4919754527',b'street:name',b'Palm',b'addr'
b'4919754528',b'name',"b""Forden's""",b'regular'
b'4919754528',b'shop',b'houseware',b'regular'
b'4919754528',b'full',"b'857 Monterey Street San Luis Obispo, CA 93401 US'",b'addr'
b'4919754528',b'street',b'Monterey Street',b'addr'
b'4919754528',b'housenumber',b'857',b'addr'
b'4919754528',b'street:name',b'Monterey',b'addr'
b'4919754528',b'street:type',b'Street',b'addr'
b'4919754529',b'name',b'Mint and Craft',b'regular'
b'4919754529',b'amenity',b'restaurant',b'regular'
b'4919754529',b'website',b'http://mintandcraft.com/',b'regular'
b'4919754529',b'full',"b'848 Monterey Street, San Luis Obispo, CA 93401'",b'addr'
b'4919754529',b'street',b'Monterey Street',b'addr'
b'4919754529',b'housenumber',b'848',b'addr'
b'4919754529',b'street:type',b'Street',b'addr'
b'4919754530',b'name',b'Mee Heng Low Noodle House',b'regular'
b'4919754530',b'amenity',b'restaurant',b'regular'
b'4919754530',b'cuisine',b'chinese',b'regular'
b'4919754530',b'full',"b'815 Palm Street, San Luis Obispo, CA 93401'",b'addr'
b'4919754530',b'street',b'Palm Street',b'addr'
b'4919754530',b'housenumber',b'815',b'addr'
b'4919754530',b'street:type',b'Street',b'addr'
b'4927145394',b'name',b'Law Office of Meredeth E. Ruston',b'regular'
b'4927145394',b'office',b'lawyer',b'regular'
b'4927145394',b'full',b'1026 Palm',b'addr'
b'4927145394',b'housenumber',b'1026',b'addr'
b'4927145394',b'street:name',b'Palm',b'addr'
b'4927145395',b'name',"b'Dr. Hannah Roberts, Psychologist'",b'regular'
b'4927145395',b'amenity',b'doctors',b'regular'
b'4927145395',b'full',b'1026 Palm',b'addr'
b'4927145395',b'housenumber',b'1026',b'addr'
b'4927145395',b'street:name',b'Palm',b'addr'
b'4927145396',b'name',b'SLO Safe Ride',b'regular'
b'4927145396',b'amenity',b'car_sharing',b'regular'
b'4927145396',b'full',b'1026 Palm',b'addr'
b'4927145396',b'housenumber',b'1026',b'addr'
b'4927145396',b'street:name',b'Palm',b'addr'
b'4927145397',b'name',b'Mission Law Center',b'regular'
b'4927145397',b'office',b'lawyer',b'regular'
b'4927145397',b'full',b'1026 Palm',b'addr'
b'4927145397',b'housenumber',b'1026',b'addr'
b'4927145397',b'street:name',b'Palm',b'addr'
b'4927145398',b'name',b'Senator Bill Monning - San Luis Obispo District Office',b'regular'
b'4927145398',b'office',b'government',b'regular'
b'4927145398',b'full',b'1026 Palm',b'addr'
b'4927145398',b'housenumber',b'1026',b'addr'
b'4927145398',b'street:name',b'Palm',b'addr'
b'4927145399',b'name',b'Ernst Law Group',b'regular'
b'4927145399',b'office',b'lawyer',b'regular'
b'4927145399',b'full',b'1020 Palm',b'addr'
b'4927145399',b'housenumber',b'1020',b'addr'
b'4927145399',b'street:name',b'Palm',b'addr'
b'4927145400',b'name',"b""O'Neill & Woolpert""",b'regular'
b'4927145400',b'office',b'lawyer',b'regular'
b'4927145400',b'full',b'1014 Palm',b'addr'
b'4927145400',b'housenumber',b'1014',b'addr'
b'4927145400',b'street:name',b'Palm',b'addr'
b'4927145401',b'name',b'Exact Bid',b'regular'
b'4927145401',b'office',b'it',b'regular'
b'4927145401',b'full',b'890 Osos',b'addr'
b'4927145401',b'housenumber',b'890',b'addr'
b'4927145401',b'street:name',b'Osos',b'addr'
b'4927145402',b'name',b'Mattison Law Firm',b'regular'
b'4927145402',b'office',b'lawyer',b'regular'
b'4927145402',b'full',b'890 Osos',b'addr'
b'4927145402',b'housenumber',b'890',b'addr'
b'4927145402',b'street:name',b'Osos',b'addr'
b'4927145403',b'name',"b'Law Office of Diane M. Itzenhauser, APC'",b'regular'
b'4927145403',b'office',b'lawyer',b'regular'
b'4927145403',b'full',b'890 Osos',b'addr'
b'4927145403',b'housenumber',b'890',b'addr'
b'4927145403',b'street:name',b'Osos',b'addr'
b'4927145404',b'name',b'Lingua Franca Language Consulting',b'regular'
b'4927145404',b'office',b'educational_institution',b'regular'
b'4927145404',b'full',b'1008 Palm',b'addr'
b'4927145404',b'housenumber',b'1008',b'addr'
b'4927145404',b'street:name',b'Palm',b'addr'
b'4927145405',b'name',b'San Luis Obispo County Integrated Waste Management Authortity (IWMA)',b'regular'
b'4927145405',b'office',b'government',b'regular'
b'4927145405',b'full',b'870 Osos',b'addr'
b'4927145405',b'housenumber',b'870',b'addr'
b'4927145405',b'street:name',b'Osos',b'addr'
b'4927145406',b'name',"b'M.T. WHITTINGTON, San Luis Obispo County Real Estate Lawyer'",b'regular'
b'4927145406',b'office',b'lawyer',b'regular'
b'4927145406',b'full',b'864 Osos',b'addr'
b'4927145406',b'housenumber',b'864',b'addr'
b'4927145406',b'street:name',b'Osos',b'addr'
b'4927145407',b'name',b'MGR Private Capital and Real Estate Group',b'regular'
b'4927145407',b'office',b'administrative',b'regular'
b'4927145407',b'full',b'864 Osos',b'addr'
b'4927145407',b'housenumber',b'864',b'addr'
b'4927145407',b'street:name',b'Osos',b'addr'
b'4927145408',b'name',b'The Law Offices of Kim Mistretta',b'regular'
b'4927145408',b'office',b'lawyer',b'regular'
b'4927145408',b'full',b'860 Osos',b'addr'
b'4927145408',b'housenumber',b'860',b'addr'
b'4927145408',b'street:name',b'Osos',b'addr'
b'4927145409',b'name',b'Bishop Roger Certified VLTN - Roger Bishop CPA',b'regular'
b'4927145409',b'office',b'accountant',b'regular'
b'4927145409',b'full',b'860 Osos',b'addr'
b'4927145409',b'housenumber',b'860',b'addr'
b'4927145409',b'street:name',b'Osos',b'addr'
b'4927145410',b'name',"b'Babu Law Firm, A Professional Corporation'",b'regular'
b'4927145410',b'office',b'lawyer',b'regular'
b'4927145410',b'building',b'yes',b'regular'
b'4927145410',b'full',b'1037 Mill',b'addr'
b'4927145410',b'housenumber',b'1037',b'addr'
b'4927145410',b'street:name',b'Mill',b'addr'
b'4927168915',b'name',b'Environment in the Public Interest/San Luis Obispo COASTKEEPER',b'regular'
b'4927168915',b'office',b'ngo',b'regular'
b'4927168915',b'full',b'1013 Monterey Street',b'addr'
b'4927168915',b'street',b'Monterey Street',b'addr'
b'4927168915',b'housenumber',b'1013',b'addr'
b'4927168915',b'street:name',b'Monterey',b'addr'
b'4927168915',b'street:type',b'Street',b'addr'
b'4927197914',b'name',b'County of San Luis Obispo: District Attorney',b'regular'
b'4927197914',b'office',b'government',b'regular'
b'4927197914',b'full',b'1035 Palm',b'addr'
b'4927197914',b'housenumber',b'1035',b'addr'
b'4927197914',b'street:name',b'Palm',b'addr'
b'4927197915',b'full',b'1035 Palm',b'addr'
b'4927197915',b'housenumber',b'1035',b'addr'
b'4927197915',b'street:name',b'Palm',b'addr'
b'4927197916',b'name',b'San Luis Obispo Superior Court',b'regular'
b'4927197916',b'amenity',b'courthouse',b'regular'
b'4927197916',b'full',b'1050 Monterey',b'addr'
b'4927197916',b'housenumber',b'1050',b'addr'
b'4927197916',b'street:name',b'Monterey',b'addr'
b'4927197917',b'full',b'1050 Monterey',b'addr'
b'4927197917',b'housenumber',b'1050',b'addr'
b'4927197917',b'street:name',b'Monterey',b'addr'
b'4927213692',b'name',b'San Luis Obispo County Public Works Department',b'regular'
b'4927213692',b'office',b'government',b'regular'
b'4927213692',b'website',b'www.slocounty.ca.gov/PW.htm',b'regular'
b'4927213692',b'full',b'976 Osos',b'addr'
b'4927213692',b'housenumber',b'976',b'addr'
b'4927213692',b'street:name',b'Osos',b'addr'
b'4927234890',b'name',b'Central Coast Wealth Management',b'regular'
b'4927234890',b'office',b'accountant',b'regular'
b'4927234890',b'full',b'1104 Palm',b'addr'
b'4927234890',b'housenumber',b'1104',b'addr'
b'4927234890',b'street:name',b'Palm',b'addr'
b'4927234891',b'full',b'970 Santa Rosa',b'addr'
b'4927234891',b'housenumber',b'970',b'addr'
b'4927234891',b'street:name',b'Santa Rosa',b'addr'
b'4927234892',b'name',"b'Paul M. Phillips, Attorney At Law'",b'regular'
b'4927234892',b'office',b'lawyer',b'regular'
b'4927234892',b'full',b'960 Santa Rosa',b'addr'
b'4927234892',b'housenumber',b'960',b'addr'
b'4927234892',b'street:name',b'Santa Rosa',b'addr'
b'4927358815',b'full',b'1145 Marsh',b'addr'
b'4927358815',b'housenumber',b'1145',b'addr'
b'4927358815',b'street:name',b'Marsh',b'addr'
b'4927358816',b'full',b'1147 Marsh',b'addr'
b'4927358816',b'housenumber',b'1147',b'addr'
b'4927358816',b'street:name',b'Marsh',b'addr'
b'4927358817',b'name',b'Atlas Real Estate and Investment',b'regular'
b'4927358817',b'office',b'estate_agent',b'regular'
b'4927358817',b'full',b'1157 Marsh',b'addr'
b'4927358817',b'housenumber',b'1157',b'addr'
b'4927358817',b'street:name',b'Marsh',b'addr'
b'4927358818',b'full',b'1151 Marsh',b'addr'
b'4927358818',b'housenumber',b'1151',b'addr'
b'4927358818',b'street:name',b'Marsh',b'addr'
b'4927358819',b'name',b'Clifford & Bradford Insurance',b'regular'
b'4927358819',b'office',b'insurance',b'regular'
b'4927358819',b'full',b'1155 Marsh',b'addr'
